RxnID,minFlux,maxFlux
10FTHFGLULL,0,-0
10FTHFGLULLmNo1,0,-0
10FTHFGLULLmNo2,0,-0
10FTHFtx,0,1000
10FTHFtx_REV,0,1000
13HODEOR,0,-0
13HPODEDH,0,-0
1ACPCth,0,1000
1ACPCth_REV,0,1000
1ACPCtm,0,1000
1ACPCtm_REV,0,1000
1AGPEAT1801819ZNo1,0,0.0853881677182436
1AGPEAT1801829Z12ZNo1,0,0.0846187706603045
1AGPEAT1801835Z9Z12ZNo1,0,0.084618772315406
1AGPEAT1801845Z9Z12Z15ZNo1,0,0.0846187376408191
1AGPEAT18111Z1819ZNo1,0,0.0853881607541905
1AGPEAT18111Z1829Z12ZNo1,0,0.0846188150824274
1AGPEAT18111Z1835Z9Z12ZNo1,0,0.0846188135871411
1AGPEAT18111Z1845Z9Z12Z15ZNo1,0,0.0846187376406033
1AGPEAT1819Z1819ZNo1,0,0.0853881491690539
1AGPEAT1819Z1829Z12ZNo1,0,0.0846136320796393
1AGPEAT1819Z1835Z9Z12ZNo1,0,0.084618773182122
1AGPEAT1819Z1845Z9Z12Z15ZNo1,0,0.0846187376404621
1AGPEAT1829Z12Z1835Z9Z12ZNo1,0,0.0846135813451592
23DHMBth,0,1000
23DHMBth_REV,0,1000
23DHMBtm,0,1000
23DHMBtm_REV,0,1000
23DHMPth,0,1000
23DHMPth_REV,0,1000
2DHPFALDLNo1,0,1.36240624931175
2DHPFALDL_REVNo1,0,1.36240391399466
2DHPtm,0,1000
2DHPtm_REV,0,1000
2DHPtn,0,1000
2DHPtn_REV,0,1000
2HGORNo1,0,0.303628071183629
2HGORNo2,0,0.303657108732471
2HGORNo3,0,0.303657306418143
2HGOR_REVNo1,0,0.256891930452188
2HGOR_REVNo2,0,0.303253057200036
2HGOR_REVNo3,0,0.303645988183792
2PGLYCth,0,1000
2PGLYCth_REV,0,1000
2PGLYCtx,0,1000
2PGLYCtx_REV,0,1000
2PGth,0,1000
2PGth_REV,0,1000
2PGtm,0,1000
2PGtm_REV,0,1000
34HPPYRINo1,0,1000
34HPPYRI_REVNo1,0,1000
34HPPt2m,0,1000
34HPPt2m_REV,0,1000
3C3HMPth,0,1000
3C3HMPth_REV,0,1000
3DSPHR,0,-0
3HAD100No1,0,58.4601697438855
3HAD100No2,0,1000
3HAD100_REVNo1,0,58.4638125620792
3HAD100_REVNo2,0,1000
3HAD120No1,0,58.4602094575266
3HAD120No2,0,1000
3HAD120_REVNo1,0,58.4637714381897
3HAD120_REVNo2,0,1000
3HAD140No1,0,29.2343957994013
3HAD140_REVNo1,0,29.2343861752936
3HAD160No1,0,29.2343957994017
3HAD160_REVNo1,0,29.2343963520155
3HAD180No1,0,0.0353181607968778
3HAD181No1,0.000460055037528664,0.0346786874864761
3HAD40No1,0,29.2344212911687
3HAD40_REVNo1,0,29.2344117469132
3HAD60No1,0,29.2343957995015
3HAD60_REVNo1,0,29.2344680428855
3HAD80No1,0,58.4602270958006
